NumeroAmostra,X,Y,Classe
110,0.118413229610007,0.831353938371436,2
111,0.325668040658771,0.247281435391593,1
112,0.492095628320055,-0.224280683591961,2
113,0.391845454578994,0.281786591142459,1
114,-0.0838959153421403,0.872730222288589,2
115,0.339624027085511,0.265255025651997,1
116,0.280831985416638,0.244075301465381,1
117,0.367981515239657,0.291437619412299,1
118,0.616154547762679,-0.0889837688723286,2
119,-0.871366010786674,0.38308964348392,2
120,-0.407650954728891,-0.0599325188427103,2
121,0.0387365093223452,-0.457790654228908,2
122,0.260856198634731,0.244879791760753,1
123,0.233270108117926,0.235841193302931,1
124,0.359759178880385,-0.478958901326626,2
125,0.286854402291916,0.269182940846456,1
126,0.389975992847204,0.331698251251103,1
127,0.173966271950361,0.216877070475368,1
128,0.218039387061066,-0.492834654725664,2
129,0.421118592142167,0.589551856702539,2
130,0.42451008976273,0.36749291250226,1
131,0.606037768808058,0.165886681500478,2
132,0.281225069456225,0.289701485890358,1
133,0.203992500269703,0.818407196446811,2
134,0.268573569933513,0.287999439429724,1
135,0.0116611227346486,-0.546423935648133,2
136,0.309461636098537,0.320217599002733,1
137,0.556305837290751,0.38248289429506,2
138,0.0443109271802692,-0.511048525187122,2
139,0.234379200740399,0.27768228017587,1
140,0.314520018262969,0.337680420962305,1
141,0.612595553681634,-0.155940857037146,2
142,0.31838974733911,0.347716171947521,1
143,0.279865112642623,0.327630709933325,1
144,-0.581075716446608,0.771059444870716,2
145,0.284238507080701,0.337810802295301,1
146,0.289329869081895,0.348875470881993,1
147,-0.405227541825407,-0.00524607850089706,2
148,-0.365592297686259,-0.129038413945625,2
149,0.277904211513919,0.347437754844496,1
150,-0.0908176401502522,-0.430505051238244,2
151,0.33349092691415,-0.459312141929288,2
152,0.21476535888277,0.304224536518932,1
153,0.33743678948565,0.411471812152245,1
154,0.235548900966504,0.334360370092993,1
155,0.305712359412378,0.402355036177543,1
156,0.294884867907701,0.401523982073856,1
157,-0.253315944913891,-0.443398591233105,2
158,0.672780504130435,0.404906162787198,2
159,0.239841647050698,0.359855410544381,1
160,0.209544613119568,0.339010025935796,1
161,0.242369824932921,0.377893096307596,1
162,0.206610781751337,0.350579483429601,1
163,0.223554925505623,0.375345682976372,1
164,0.337384727439233,-0.485177150023031,2
165,-0.0911058494372242,-0.444613193900105,2
166,0.210509319295001,0.369864691107327,1
167,0.26820906237601,0.439977651839219,1
168,0.242324052159255,0.421388302189779,1
169,0.617940548451737,-0.106359941633878,2
170,0.256623986902489,0.447150261627044,1
171,-0.268371010019156,0.888691497973649,2
172,0.242363249593272,0.440838223594558,1
173,-0.0979575146505544,-0.474326776772539,2
174,0.207056677653082,0.408789384603233,1
175,0.190335300701826,0.397630787860939,1
176,0.198851968481162,0.417553564083835,1
177,0.174186114099491,0.395344641491974,1
178,0.167720733946051,0.396001786459007,1
179,-0.334002076324148,-0.222258218436244,2
180,0.182001345478387,0.424984449324151,1
181,0.147699182777209,0.386947311031563,1
182,-0.301812416803929,-0.271178201129072,2
183,0.158843321358048,0.412478848534326,1
184,0.141555543168366,-0.472087171622037,2
185,0.158566903198071,0.422297526847145,1
186,0.165169993799121,0.443095900131981,1
187,0.104057459043776,0.357931695652214,1
188,-0.231573769248774,-0.132534826099008,2
189,0.124019829641423,0.399492871571341,1
190,-0.325112457552951,-0.0423442649173289,2
191,-0.418369082818114,0.0153385512508456,2
192,0.17173339434715,0.489983825182368,1
193,0.683637923537045,0.325256703955267,2
194,0.149820434760393,0.465550738193709,1
195,-0.664336640464877,0.678242187646945,2
196,0.172371385427632,0.518658027581835,1
197,0.202260456267595,-0.484021098145791,2
198,0.165469112586164,0.520814950854552,1
199,0.325818496542461,-0.584317984414303,2
200,0.132116780758332,0.472737169042456,1
201,0.622953561256237,0.35358707248961,2
202,0.125790740566534,0.474292050343857,1
203,0.149872679147813,0.537374211279035,1
204,-0.979719462543599,0.149640650448432,2
205,0.0758128611082781,0.399083779030744,1
206,0.105896212988436,0.476663377937445,1
207,-0.318084884754508,0.844114031535542,2
208,0.713800406202092,-0.0167247254405902,2
209,-0.132687781707682,-0.393223193753646,2
210,0.100113407132753,0.479164822212766,1
211,-0.180811567127612,-0.385924586892901,2
212,-0.374659001330022,-0.0178267100172525,2
213,-0.282157546591664,-0.0842706782435535,2
214,-0.941897404133499,0.228655124599108,2
215,0.0850768302904411,0.460179503737088,1
216,0.190437192075234,-0.494258953919751,2
217,0.648954028241487,-0.0307755882653194,2
218,0.0870483851147058,0.480669214252231,1
219,-0.385561391242071,0.793592707183806,2
220,0.465719227215071,-0.412978320921935,2
221,0.0638822504812984,0.439616712354927,1
222,0.410770640745964,0.619451455087665,2
223,-0.632923662587551,0.619915011171932,2
224,0.0512339664675795,0.422576814848757,1
225,0.0775389780154931,0.509609008288305,1
226,0.6018681621327,-0.159880378352104,2
227,0.0630083206179178,0.488513420008094,1
228,-0.243421500561735,-0.0932446990790087,2
229,0.0422504817394216,0.447098346680592,1
230,0.226494049877493,-0.469907534675169,2
231,0.601095228843587,-0.0284257466050594,2
232,0.0720121900891082,0.557371697163194,1
233,0.690219571446509,-0.0576218459271881,2
234,-0.537326960831056,0.767222500708498,2
235,0.303647416276246,-0.462709542767182,2
236,-0.836304493960489,0.349544662171309,2
237,0.193676332196258,-0.474459373012851,2
238,0.650248183490323,0.00261308275558621,2
239,-0.0953620042916789,0.84326926062834,2
240,-0.88772164451269,0.284457622277308,2
241,0.706819276516014,-0.0802887196885997,2
242,0.693606395463432,0.120370138701859,2
243,0.0430403290706271,0.488559073102301,1
244,0.646389677610722,0.239659364347816,2
245,0.0236046836478431,0.445145594276973,1
246,-0.411177836353089,-0.0984822729975014,2
247,0.198184795349505,0.679022469408844,2
248,-0.0545462576124232,-0.503598529721852,2
249,0.0265035371733624,0.476486587005374,1
250,0.0285015476734116,0.507667137707945,1
251,0.775484475213062,0.172611298171129,2
252,-0.344137485295992,-0.237201085698703,2
253,-0.0760552430040118,-0.52535844553393,2
254,0.0209194912231626,0.504419045065856,1
255,0.562866505114792,0.489377603048305,2
256,-0.968742392166242,0.0336942415163731,2
257,-1.01371629419419,0.0792382499641415,2
258,-0.275547425144313,-0.142152161336171,2
259,-7.68849209160857e-05,0.444730153520815,1
260,0.715919671477659,0.0289857724491764,2
261,-0.00458379671485071,0.450606522953717,1
262,-0.0139011547636894,0.434492351476968,1
263,-0.0103412084303569,0.480938712228861,1
264,-0.0268070158369103,0.425870535663487,1
265,-0.0311037692082088,0.433018781954624,1
266,-0.0162508618482785,0.882632111301968,2
267,-0.72723226531162,0.621920219593314,2
268,-0.0170815087442874,0.557284528322195,1
269,-0.0448258560128069,0.415677435233356,1
270,0.132242855187825,-0.534203851441555,2
271,-0.0418205310930588,0.479475213252718,1
272,-0.351270196858511,-0.103759783412012,2
273,-0.054701887155544,0.422958686704614,1
274,-0.0581726625236638,0.441987886360857,1
275,-0.968481643520196,0.378716034457612,2
276,-0.315732612004681,-0.0185579577122804,2
277,0.266445829904955,0.753991097017213,2
278,-0.361553651483286,-0.0939741927515628,2
279,-0.0590068027325168,0.495347902402345,1
280,0.564742513398917,0.313480365073025,2
281,0.18754226335219,-0.568611813859989,2
282,0.71866708282615,0.225055898303611,2
283,0.478832397573295,0.567681057658704,2
284,-0.0710032534916864,0.424179535531785,1
285,0.257815470578515,0.759429272303004,2
286,-0.273202537701406,-0.0556885591256833,2
287,-0.0745017287187389,0.454739760937097,1
288,-0.0781736127347858,0.497517878666447,1
289,-0.0848548964579785,0.492029507524929,1
290,0.604872405575362,-0.244148946758715,2
291,-0.091705908192277,0.474805496893928,1
292,-0.32107580670062,-0.268820337774058,2
293,0.490098753567167,0.617855058548872,2
294,0.616694380533145,0.259488176282993,2
295,0.675881460547292,-0.38062068704754,2
296,0.0902192250754947,-0.532291083940698,2
297,-0.979658208695903,0.0227736641075377,2
298,0.348804719881258,-0.441472830469435,2
299,0.698625905684645,-0.0322268746285986,2
300,-0.0975049813373772,0.505573263841803,1
301,0.447427026283246,0.551728490668242,2
302,-0.104104441434391,0.471616069952188,1
303,0.386992144133121,0.698662294411791,2
304,-0.896617504795218,0.426795891330403,2
305,-0.110638019162101,0.497971319484759,1
306,-0.616573371892718,0.635363725372326,2
307,-0.290486565862279,-0.474573801230152,2
308,-0.333318220844153,-0.31413754781541,2
309,-0.936300199526468,0.125838820843733,2
310,-0.285694014861835,0.803341912309282,2
311,-0.228498674583309,-0.39727589472389,2
312,-0.359818664220168,-0.185844095304024,2
313,-0.116768502963933,0.482282600647779,1
314,0.687743254531195,0.0584136286278995,2
315,-0.125094786202057,0.532056120352442,1
316,0.173855485528994,0.829663633069841,2
317,-0.12871896462368,0.467177731250891,1
318,-0.132437811181446,0.429227839125533,1
319,0.19181872560553,-0.546324641297613,2
320,-0.144750693238813,0.512636165104745,1
321,-0.149724347157068,0.492059715157399,1
322,-0.167274954462818,0.595972940047568,1
323,0.212930088688885,0.758365381801642,2
324,-0.16610940049272,0.518219468114081,1
325,-0.305766879504155,-0.285398257470909,2
326,0.647460093745968,0.373244570985007,2
327,-0.169554477119204,0.490851761874888,1
328,-0.176213620748971,0.490410664407439,1
329,0.0568162372528231,0.850496191133843,2
330,0.620372724120646,0.0947666310679374,2
331,-0.378872929103173,-0.11428593900935,2
332,-0.18166026308669,0.482113523412827,1
333,-0.0185234672937484,0.764346719744579,2
334,-0.186588857328796,0.47183218813362,1
335,0.640808590690579,-0.12322314072137,2
336,0.353563416994729,-0.35542909397027,2
337,-0.801168331154419,0.541162659398996,2
338,-0.198086713841448,0.498293492990249,1
339,-0.207896344157453,0.512405350795527,1
340,0.309652764132063,-0.458740342854968,2
341,-0.228111813949144,0.573512360246751,1
342,-0.571276220557718,0.629190957850542,2
343,-0.213498188121744,0.472722114118702,1
344,-0.230938237692387,0.517041797547541,1
345,-0.230049011502278,0.483940176776373,1
346,-0.807583459229128,0.426439026284078,2
347,0.636840586519266,0.273489961263155,2
348,0.216173153501424,0.741187724373895,2
349,0.48428131728901,-0.30953458587827,2
350,-0.245884107706503,0.51661562391011,1
351,-0.268636711620302,0.570397658213897,1
352,0.316101093153219,-0.341054176924433,2
353,-0.800749980487573,0.509379199796924,2
354,0.348790732169759,0.696759606574791,2
355,-0.236734762264797,0.433738651365949,1
356,-0.283272338830793,0.562761521307482,1
357,0.738091718751811,0.310261372383545,2
358,-0.275441827649065,0.512282483970042,1
359,-0.245376505896669,0.400122617397342,1
360,-0.260513681960112,0.425076581479068,1
361,0.698612614833283,0.0845282022778371,2
362,-0.287280479240843,0.47946857877273,1
363,0.530104224362589,-0.33057311328103,2
364,-0.321284916104404,0.548351451657031,1
365,-0.290055607786409,0.447639491092766,1
366,0.672703027202321,0.137331357174669,2
367,-0.340012178320262,0.550866184354615,1
368,-0.166809422825172,-0.292880402008816,2
369,-0.059325898544353,0.919771170047631,2
370,0.549241752255318,-0.325793747112209,2
371,-0.316482881821043,0.474706199072948,1
372,0.343170304221471,-0.362787017887816,2
373,0.458379477123295,-0.232306706636946,2
374,-0.325639429529386,0.477331144637804,1
375,-0.306990816580392,-0.188211805482109,2
376,-0.342465938122702,0.496249818920469,1
377,-0.367567709805325,0.531094897159346,1
378,0.583758822016551,-0.186035864612402,2
379,-0.335249355808799,0.446404120661733,1
380,-0.346614968061755,0.453031440397441,1
381,-0.3483517366004,0.440607359560695,1
382,-0.378830577753389,0.481927138205549,1
383,-0.448792384800272,0.830610825500856,2
384,-0.957634935087658,0.0566067720504863,2
385,-0.9979790821874,0.262839187624705,2
386,0.271261013576643,-0.499373206887735,2
387,-0.370479910169468,0.450780707366667,1
388,-0.0217718616842145,-0.507779044787815,2
389,-0.332981706992828,0.370459098915916,1
390,-0.274876872148585,-0.337906324703252,2
391,-0.339341986763616,0.368761752596047,1
392,-0.414728154084356,0.480265086876327,1
393,-0.363318956201685,0.382960150832318,1
394,0.00719458417493983,-0.496786963057716,2
395,-0.388451077050563,0.409495463929182,1
396,-0.384560590789466,0.390594020934082,1
397,-0.44030206380523,0.459839963538915,1
398,-0.224460551160519,-0.36830616531258,2
399,0.575205002521163,0.401377511896471,2
400,-0.417777126236797,0.413539619402817,1
401,-0.440318040985638,0.431937342458171,1
402,-0.220642695111815,-0.349461980000827,2
403,-0.464281788384609,0.451002947683526,1
404,-0.453166799819474,0.422713210424518,1
405,-0.500561357563265,0.470424872168689,1
406,-0.800277670846052,0.589992483852493,2
407,0.567406658953088,0.515466781580875,2
408,-0.509996565058255,0.468094718836589,1
409,-0.346571962602617,-0.343970896683996,2
410,-0.0831522514233873,-0.455703093960114,2
411,-0.310642023336813,-0.138188960721624,2
412,-0.369210458717359,-0.139651895965302,2
413,-0.457202508089683,0.39013267722158,1
414,-0.458874701955176,0.38021637143841,1
415,-0.434100097253036,0.340111256846088,1
416,-0.504327377296061,0.40824834263546,1
417,-0.501879123397901,0.393272518017201,1
418,0.153888737283402,-0.537352804703918,2
419,0.657972318870777,0.307490909417464,2
420,-0.436645312890969,0.311962396067768,1
421,0.29741465463722,-0.485927495440335,2
422,0.243164027481235,-0.506437169467839,2
423,-0.479748251604534,0.346802208608784,1
424,-0.310870030811905,-0.294545993891703,2
425,-0.239521141854783,-0.286810558713148,2
426,-0.499327655354237,0.355834204696624,1
427,-0.474411109524228,0.320314744945693,1
428,-0.532466837209912,0.365879928808676,1
429,-0.490579795510717,0.3154207369884,1
430,-0.51994113305472,0.33209387576978,1
431,-0.537219062690762,0.336885325794743,1
432,-0.549986530426864,0.337205702246651,1
433,-0.228548027444954,0.723004076647012,2
434,0.634263936051113,0.398632364937202,2
435,-0.561479322678009,0.673192709784619,2
436,-0.0759312731135244,-0.546338074442176,2
437,-0.717852736891105,0.705346010837696,2
438,0.478626936440098,0.496908470205638,2
439,-0.537617805304402,0.316006606649961,1
440,-0.467138486538649,0.247902174934829,1
441,-0.586764569264743,0.334849177361463,1
442,-0.54804367375108,0.293781462733729,1
443,-0.506617456907689,0.252453782266536,1
444,-0.5359886496481,0.265149428467785,1
445,-0.340739760594822,-0.0302334494885226,2
446,-0.471008840843874,0.209155210849987,1
447,-0.961742960388228,0.346224689622887,2
448,-0.623206306746035,0.307402007550194,1
449,-0.514992978119638,0.223192630895203,1
450,-0.582920014621721,0.259477928887198,1
451,-0.591070980389687,0.255028205367547,1
452,0.250248990645007,-0.505016235272745,2
453,-0.29730829033827,0.805564510896098,2
454,0.615799731690687,-0.260762159034339,2
455,-0.614512190928608,0.259959177793407,1
456,-0.540129978711128,0.204924360421845,1
457,-0.612953989500104,0.239238347514655,1
458,-0.586091729966304,0.214219892544677,1
459,-0.719019357509252,0.630870095321763,2
460,0.465330879419657,-0.364549757167334,2
461,-0.363654376770489,-0.0742749471992529,2
462,-0.651095296501299,0.241138718400172,1
463,-0.0686079694726131,-0.451457029899606,2
464,-0.633144648351016,0.221416245422846,1
465,-0.752512861224479,0.630735698004955,2
466,0.2972190706576,-0.529098749276328,2
467,-0.374142782538982,0.00777435798088113,2
468,-0.567503650035327,0.177570160839115,1
469,-0.176865574837855,-0.314542820503817,2
470,-0.258403811046126,-0.0719560914795873,2
471,0.0642300033712898,0.739783272903627,2
472,-0.651632661935855,0.211533594269353,1
473,-0.398067633810214,0.763196502714995,2
474,0.137245203450015,0.858367694780716,2
475,0.520984777243255,-0.312138581575504,2
476,-0.192207401836439,0.834842735294135,2
477,-0.544969981413782,0.149696562461417,1
478,-0.63214206748116,0.182943961721378,1
479,-0.61056632518615,0.163853996712375,1
480,0.309038963858598,0.689336216877395,2
481,-0.60368845434166,0.152009898731876,1
482,-0.647354482369552,0.161990145676282,1
483,-0.581105856664748,0.125565395332379,1
484,-0.399720320380149,0.0211316342909566,2
485,-0.608747349823029,0.128372930094649,1
486,-0.962537397392752,0.10721807227686,2
487,-0.229860670442479,0.867988365491072,2
488,-0.413443973855352,0.838086282331566,2
489,-0.69833424972475,0.154025911697681,1
490,-0.707799334417526,0.147762018718681,1
491,0.250552128267108,-0.415421596848837,2
492,-0.260421257125703,-0.307260817431708,2
493,-0.62296600849542,0.108127622517704,1
494,-0.669272362629729,0.11524780212093,1
495,-0.706614175980679,0.118204262489833,1
496,-0.630809694936909,0.0852155123068582,1
497,-0.0801988024523167,-0.498013602624697,2
498,0.469309719607457,-0.232546468840047,2
499,-0.901401942948238,0.539307545069863,2
500,0.546158522288987,-0.415640404027751,2
501,-0.614978436758784,0.0720967436811888,1
502,-0.38560647125256,-0.083009335213996,2
503,0.316257396543285,0.719532310837672,2
504,-0.462613933517297,0.746499932325403,2
505,-0.603616553189612,0.0607217607631992,1
506,-0.687413022454418,0.0751078419418203,1
507,-0.909004642217977,0.204245146744564,2
508,-0.715038319102844,0.0730026265730495,1
509,-0.728449392477738,0.0667795853656974,1
510,-0.690226056024149,0.0485659885974882,1
511,0.156675495941129,0.84677826525024,2
512,-0.611285444721246,0.0227724776632399,1
513,-0.316734930121718,-0.0225836412448387,2
514,-0.616894715052452,0.0159595394555525,1
515,-0.614001600384078,0.00744171660944154,1
516,0.504524960737746,0.646193057839426,2
517,0.305351930978738,-0.431562045599191,2
518,-0.620314085013788,0.000608954621745083,1
519,-0.834292813484119,0.335389069923155,2
520,0.358646289049623,0.693617498567534,2
521,-0.75733241825894,0.0144299025350522,1
522,-0.685337542371309,-0.00585550092644382,1
523,-0.562598679033962,0.788033534885037,2
524,-0.711459172053683,-0.0111957660094528,1
525,-0.785677976706108,0.43903096254754,2
526,-0.461571493876639,-0.142480002395524,2
527,-0.216137891409082,-0.331208540120282,2
528,-0.671649541688644,-0.025102750713022,1
529,-0.761646157370692,-0.024105104618294,1
530,-0.723156609906565,-0.0374842124345807,1
531,-0.921741480888107,0.368841452039152,2
532,-0.191678736858692,-0.471699000875362,2
533,0.27946952182461,-0.55047624993187,2
534,-0.698354038610303,-0.0487525187487131,1
535,-0.691076518559281,-0.0581875450868774,1
536,-0.688195730579222,-0.0671940982891924,1
537,0.595489577957503,0.172723353059792,2
538,0.677701336427857,0.22749191736068,2
539,0.731591482337187,-0.0966601682059868,2
540,-0.71338931670087,-0.0749509143500221,1
541,-0.695418839390319,-0.0846212390779792,1
542,-0.720326561009877,-0.0931414433213564,1
543,-0.697658456907417,-0.10247681229555,1
544,0.651446442146223,0.0108028846320781,2
545,-0.506386162609551,-0.109648416195182,1
546,-0.62783080474659,-0.118901212042048,1
547,-0.411174228380193,-0.191275182185494,2
548,0.348416844089587,0.662533641599913,2
549,-0.151253911262448,-0.443822348874046,2
550,-0.707406798757035,-0.129826789111923,1
551,-0.589186134401071,-0.133315487545349,1
552,0.629829541686704,0.317699531632206,2
553,-0.622816596912698,-0.143042889299365,1
554,-0.198560165631191,-0.470076123404346,2
555,-0.691105506802837,-0.156228851940222,1
556,0.563188984574606,-0.209959836243206,2
557,-0.601544135366596,-0.157507233018992,1
558,0.225449144070634,0.814367205572421,2
559,-0.763376105094221,-0.181589257094166,1
560,-0.407841534607441,-0.288723509766717,2
561,-0.306822757241879,-0.460260286649476,2
562,-0.667153701212491,-0.180807076110211,1
563,-0.721915292414587,-0.196561290094423,1
564,-0.0318415345274548,0.833551402930763,2
565,-0.621797594892684,-0.192278511939657,1
566,-0.759186996219752,-0.221528583596842,1
567,-0.646293538615847,-0.213099275061076,1
568,-0.737117517265652,-0.23809382271521,1
569,-0.283197542912167,-0.0766111738596816,2
570,0.731242503463315,0.064830403981053,2
571,-0.60771032251638,-0.223336109335328,1
572,-0.617771741641744,-0.233790578250434,1
573,-0.676904951358286,0.637178185222332,2
574,-0.542836021290302,0.729274497776628,2
575,-0.866148287999363,0.436918651682612,2
576,0.597146958932371,0.334283473998293,2
577,-0.697712304413224,-0.259844705210679,1
578,-0.0404754218410758,-0.502137283737536,2
579,-0.666365057842231,-0.262304201386681,1
580,-0.651387046431071,-0.268007514533858,1
581,-0.595821605925197,-0.26285677114804,1
582,0.366134218133303,0.624229106405487,2
583,-0.126457184002034,0.79692083013393,2
584,-0.967036802551491,0.198031042264279,2
585,0.589663823496072,-0.207100707411188,2
586,-0.600698991934872,-0.272756402494526,1
587,-0.790190291143641,-0.335820068796107,1
588,-0.629307297675165,-0.298869343985322,1
589,-0.72514324132197,-0.338323566256512,1
590,-0.640218288645046,-0.32111733640695,1
591,0.633897980857195,-0.202586460150886,2
592,-0.643852041235046,-0.331993250504906,1
593,-0.681659743495907,-0.35530037724685,1
594,-0.583555690172528,-0.329224361315844,1
595,0.0974446514774542,-0.510291368478247,2
596,-0.580211657150128,-0.337049606561614,1
597,-0.0698312681260164,-0.488718533109494,2
598,-0.720547548878801,-0.40260687329165,1
599,0.705788847869008,0.0210137484108289,2
600,0.700756156934663,-0.0693862184514523,2
601,-0.582603020357518,-0.356516155806514,1
602,-0.690229238180714,-0.412441607198677,1
603,-0.5935642567948,-0.380432710894047,1
604,-0.630136595987327,-0.407220682406944,1
605,-0.182799541093612,-0.406523048934468,2
606,-0.590965304944358,-0.399061185346799,1
607,-0.553258545384419,-0.390532048686063,1
608,-0.646067905084046,-0.447533652238338,1
609,0.557415036320878,-0.147633548873308,2
610,-0.817096479073207,0.538447257459224,2
611,0.378214416878139,0.610178054565398,2
612,-0.617674035092829,-0.443886660055346,1
613,0.0364093267925478,-0.434949005451157,2
614,-0.532497691344205,-0.408642807772861,1
615,-0.252677642203582,-0.341649551148276,2
616,0.669914582034942,0.190017749327968,2
617,-0.562647180841602,-0.435274108716219,1
618,-0.605448995372539,-0.470384787281836,1
619,-0.595864182505596,-0.476031468797293,1
620,-0.546525889643066,-0.457232451148297,1
621,0.588308553820426,-0.347275525772192,2
622,-0.565739436485279,-0.480008394471487,1
623,-0.499835476335452,-0.448586505572884,1
624,-0.462195973936314,0.801320049844029,2
625,0.0129047286806031,0.84939286766812,2
626,-0.517508245894126,-0.470575330094527,1
627,-0.533473373624369,-0.492251316429966,1
628,-0.521171397909954,-0.494868460600262,1
629,0.48464884620716,0.419402656152767,2
630,-0.531179061873942,-0.513353265559435,1
631,0.499632479241765,-0.35614209404469,2
632,-0.496557176940675,-0.499341628555262,1
633,0.137088107662546,-0.500034444529486,2
634,0.773749436518124,0.102218512104054,2
635,-0.482391753978099,-0.499778029604975,1
636,-0.0202929116385013,-0.477002540773418,2
637,-0.478016584308669,-0.507540020991707,1
638,-0.528832180380349,-0.559714766240253,1
639,-0.474863632895915,-0.527882717638066,1
640,-0.776936694526403,0.268719513487203,2
641,-0.460189839066846,-0.52726147582964,1
642,-0.191744748684576,-0.496529897205956,2
643,-0.269236017956928,0.831547149979399,2
644,-0.478979207770515,-0.555341998927906,1
645,0.697978361883194,0.259902837424851,2
646,-0.501910558938001,-0.58825634922815,1
647,-0.370227791494096,0.782787749068735,2
648,-0.630856909585385,0.735260235497277,2
649,-0.490221233298626,-0.590876704614156,1
650,-0.118206520358675,-0.433927042716264,2
651,0.441547727042411,-0.420333868502014,2
652,0.567783840418147,0.577797290394896,2
653,-0.513129074196604,-0.625752048302806,1
654,0.0596849733856946,0.810932500997398,2
655,-0.538713560751526,-0.66467044419257,1
656,-0.43310924859305,-0.57563616207619,1
657,-0.503533190139801,-0.660027309971849,1
658,-0.28247515699487,-0.358508506471859,2
659,-0.410184631852288,-0.578181624484198,1
